Bill ID,Customer ID,Bill Date,Bill Amount,Previous Bill Amt,Payment Receivied,Bill Meter,Previous Meter,Usage,BTU Factor,Therms,Price Per Therm,Consumption Charge,Service Charge,Pass Through Charges,Taxes
4986,416,2019-07-15,166.69,24.02,2019-07-25,94836,94652,184,1.032,190,0.582,111,7.44,41.07,7.18
4987,416,2019-08-15,37.55,166.69,2019-09-04,94878,94836,42,1.032,43,0.582,25,1.68,9.25,1.62
4988,416,2019-09-15,63.07,37.55,2019-09-29,94949,94878,71,1.032,73,0.582,42,2.81,15.54,2.72
4989,416,2019-10-15,175.7,63.07,2019-11-02,95144,94949,195,1.032,201,0.582,117,7.84,43.29,7.57
4990,416,2019-11-15,621.69,175.7,2019-11-16,95834,95144,690,1.032,712,0.582,414,27.74,153.18,26.77
4991,416,2019-12-15,605.17,621.69,2019-12-19,96505,95834,671,1.032,692,0.582,403,27,149.11,26.06
4992,416,2020-01-15,546.61,605.17,2020-02-03,97112,96505,607,1.032,626,0.582,364,24.39,134.68,23.54
4993,417,2019-02-15,132.15,145.36,2019-02-16,22674,22528,146,1.032,151,0.582,88,5.9,32.56,5.69
4994,417,2019-03-15,130.65,132.15,2019-03-20,22818,22674,144,1.032,149,0.582,87,5.83,32.19,5.63
4995,417,2019-04-15,157.68,130.65,2019-04-19,22993,22818,175,1.032,181,0.582,105,7.04,38.85,6.79
4996,417,2019-05-15,168.18,157.68,2019-05-24,23180,22993,187,1.032,193,0.582,112,7.5,41.44,7.24
4997,417,2019-06-15,24.02,168.18,2019-06-19,23206,23180,26,1.032,27,0.582,16,1.07,5.92,1.03
4998,417,2019-07-15,37.55,24.02,2019-07-17,23248,23206,42,1.032,43,0.582,25,1.68,9.25,1.62
4999,417,2019-08-15,45.05,37.55,2019-08-21,23297,23248,49,1.032,51,0.582,30,2.01,11.1,1.94
5000,417,2019-09-15,142.65,45.05,2019-09-29,23455,23297,158,1.032,163,0.582,95,6.36,35.15,6.14
5001,417,2019-10-15,90.1,142.65,2019-10-27,23555,23455,100,1.032,103,0.582,60,4.02,22.2,3.88
5002,417,2019-11-15,94.6,90.1,2019-11-30,23661,23555,106,1.032,109,0.582,63,4.22,23.31,4.07
5003,417,2019-12-15,76.59,94.6,2019-12-31,23746,23661,85,1.032,88,0.582,51,3.42,18.87,3.3
5004,417,2020-01-15,105.12,76.59,2020-01-24,23862,23746,116,1.032,120,0.582,70,4.69,25.9,4.53
5005,418,2019-02-15,442.99,487.29,2019-03-05,322426,321935,491,1.032,507,0.582,295,19.76,109.15,19.08
5006,418,2019-03-15,43.55,442.99,2019-03-24,322473,322426,47,1.032,49,0.582,29,1.94,10.73,1.88
5007,418,2019-04-15,87.1,43.55,2019-04-23,322569,322473,96,1.032,99,0.582,58,3.89,21.46,3.75
5008,418,2019-05-15,81.09,87.1,2019-06-02,322658,322569,89,1.032,92,0.582,54,3.62,19.98,3.49
5009,418,2019-06-15,144.16,81.09,2019-06-20,322818,322658,160,1.032,165,0.582,96,6.43,35.52,6.21
5010,418,2019-07-15,61.57,144.16,2019-07-28,322886,322818,68,1.032,70,0.582,41,2.75,15.17,2.65
5011,418,2019-08-15,115.63,61.57,2019-08-25,323014,322886,128,1.032,132,0.582,77,5.16,28.49,4.98
5012,418,2019-09-15,3,115.63,2019-10-02,323018,323014,4,1.032,4,0.582,2,0.13,0.74,0.13
5013,418,2019-10-15,9.01,3,2019-10-17,323028,323018,10,1.032,10,0.582,6,0.4,2.22,0.39
5014,418,2019-11-15,328.86,9.01,2019-11-16,323393,323028,365,1.032,377,0.582,219,14.67,81.03,14.16
5015,418,2019-12-15,318.35,328.86,2019-12-24,323747,323393,354,1.032,365,0.582,212,14.2,78.44,13.71
5016,418,2020-01-15,373.91,318.35,2020-02-04,324162,323747,415,1.032,428,0.582,249,16.68,92.13,16.1
5017,419,2019-02-15,758.35,834.18,2019-02-15,743008,742168,840,1.032,867,0.582,505,33.84,186.85,32.66
5018,419,2019-03-15,9.01,758.35,2019-03-23,743018,743008,10,1.032,10,0.582,6,0.4,2.22,0.39
5019,419,2019-04-15,76.59,9.01,2019-04-21,743103,743018,85,1.032,88,0.582,51,3.42,18.87,3.3
5020,419,2019-05-15,7.51,76.59,2019-05-22,743111,743103,8,1.032,8,0.582,5,0.34,1.85,0.32
5021,419,2019-06-15,30.03,7.51,2019-06-17,743144,743111,33,1.032,34,0.582,20,1.34,7.4,1.29
5022,419,2019-07-15,40.55,30.03,2019-07-20,743189,743144,45,1.032,46,0.582,27,1.81,9.99,1.75
5023,419,2019-08-15,108.12,40.55,2019-08-17,743308,743189,119,1.032,123,0.582,72,4.82,26.64,4.66
5024,419,2019-09-15,153.17,108.12,2019-09-29,743478,743308,170,1.032,175,0.582,102,6.83,37.74,6.6
5025,419,2019-10-15,175.7,153.17,2019-10-25,743673,743478,195,1.032,201,0.582,117,7.84,43.29,7.57
5026,419,2019-11-15,797.39,175.7,2019-11-20,744557,743673,884,1.032,912,0.582,531,35.58,196.47,34.34
5027,419,2019-12-15,828.91,797.39,2019-12-28,745477,744557,920,1.032,949,0.582,552,36.98,204.24,35.69
5028,419,2020-01-15,735.82,828.91,2020-01-25,746293,745477,816,1.032,842,0.582,490,32.83,181.3,31.69
5029,420,2019-02-15,747.83,822.61,2019-02-25,486557,485728,829,1.032,856,0.582,498,33.37,184.26,32.2
5030,420,2019-03-15,94.6,747.83,2019-03-30,486662,486557,105,1.032,108,0.582,63,4.22,23.31,4.07
5031,420,2019-04-15,180.2,94.6,2019-04-24,486862,486662,200,1.032,206,0.582,120,8.04,44.4,7.76
5032,420,2019-05-15,70.58,180.2,2019-06-01,486940,486862,78,1.032,80,0.582,47,3.15,17.39,3.04
5033,420,2019-06-15,94.6,70.58,2019-06-24,487045,486940,105,1.032,108,0.582,63,4.22,23.31,4.07
5034,420,2019-07-15,174.19,94.6,2019-07-15,487239,487045,194,1.032,200,0.582,116,7.77,42.92,7.5
5035,420,2019-08-15,91.6,174.19,2019-08-30,487340,487239,101,1.032,104,0.582,61,4.09,22.57,3.94
5036,420,2019-09-15,81.09,91.6,2019-09-22,487429,487340,89,1.032,92,0.582,54,3.62,19.98,3.49
5037,420,2019-10-15,109.62,81.09,2019-10-20,487550,487429,121,1.032,125,0.582,73,4.89,27.01,4.72
5038,420,2019-11-15,786.87,109.62,2019-11-28,488423,487550,873,1.032,901,0.582,524,35.11,193.88,33.88
5039,420,2019-12-15,623.2,786.87,2020-01-01,489114,488423,691,1.032,713,0.582,415,27.81,153.55,26.84
5040,420,2020-01-15,653.23,623.2,2020-01-19,489839,489114,725,1.032,748,0.582,435,29.15,160.95,28.13
5041,421,2019-02-15,588.65,647.52,2019-03-02,403189,402536,653,1.032,674,0.582,392,26.26,145.04,25.35
5042,421,2019-03-15,49.55,588.65,2019-03-26,403243,403189,54,1.032,56,0.582,33,2.21,12.21,2.13
5043,421,2019-04-15,55.56,49.55,2019-04-29,403305,403243,62,1.032,64,0.582,37,2.48,13.69,2.39
5044,421,2019-05-15,49.55,55.56,2019-05-29,403359,403305,54,1.032,56,0.582,33,2.21,12.21,2.13
5045,421,2019-06-15,141.16,49.55,2019-07-02,403516,403359,157,1.032,162,0.582,94,6.3,34.78,6.08
5046,421,2019-07-15,141.16,141.16,2019-08-02,403673,403516,157,1.032,162,0.582,94,6.3,34.78,6.08
5047,421,2019-08-15,75.08,141.16,2019-09-01,403756,403673,83,1.032,86,0.582,50,3.35,18.5,3.23
5048,421,2019-09-15,88.6,75.08,2019-09-23,403855,403756,99,1.032,102,0.582,59,3.95,21.83,3.82
5049,421,2019-10-15,90.1,88.6,2019-10-24,403955,403855,100,1.032,103,0.582,60,4.02,22.2,3.88
5050,421,2019-11-15,542.1,90.1,2019-11-25,404557,403955,602,1.032,621,0.582,361,24.19,133.57,23.34
5051,421,2019-12-15,569.13,542.1,2019-12-30,405188,404557,631,1.032,651,0.582,379,25.39,140.23,24.51
5052,421,2020-01-15,533.09,569.13,2020-01-20,405779,405188,591,1.032,610,0.582,355,23.78,131.35,22.96
5053,422,2019-02-15,599.16,659.08,2019-03-06,197203,196539,664,1.032,685,0.582,399,26.73,147.63,25.8
5054,422,2019-03-15,67.58,599.16,2019-03-22,197278,197203,75,1.032,77,0.582,45,3.02,16.65,2.91
5055,422,2019-04-15,84.09,67.58,2019-04-18,197372,197278,94,1.032,97,0.582,56,3.75,20.72,3.62
5056,422,2019-05-15,13.51,84.09,2019-05-17,197387,197372,15,1.032,15,0.582,9,0.6,3.33,0.58
5057,422,2019-06-15,172.69,13.51,2019-06-26,197579,197387,192,1.032,198,0.582,115,7.7,42.55,7.44
5058,422,2019-07-15,66.08,172.69,2019-07-28,197653,197579,74,1.032,76,0.582,44,2.95,16.28,2.85
5059,422,2019-08-15,81.09,66.08,2019-08-29,197743,197653,90,1.032,93,0.582,54,3.62,19.98,3.49
5060,422,2019-09-15,15.02,81.09,2019-09-22,197760,197743,17,1.032,18,0.582,10,0.67,3.7,0.65
5061,422,2019-10-15,76.59,15.02,2019-10-26,197844,197760,84,1.032,87,0.582,51,3.42,18.87,3.3
5062,422,2019-11-15,627.7,76.59,2019-11-25,198541,197844,697,1.032,719,0.582,418,28.01,154.66,27.03
5063,422,2019-12-15,627.7,627.7,2019-12-16,199238,198541,697,1.032,719,0.582,418,28.01,154.66,27.03
5064,422,2020-01-15,683.26,627.7,2020-01-29,199995,199238,757,1.032,781,0.582,455,30.49,168.35,29.42
5065,423,2019-02-15,861.96,948.16,2019-03-05,555130,554175,955,1.032,986,0.582,574,38.46,212.38,37.12
5066,423,2019-03-15,160.68,861.96,2019-03-16,555307,555130,177,1.032,183,0.582,107,7.17,39.59,6.92
5067,423,2019-04-15,136.65,160.68,2019-05-03,555458,555307,151,1.032,156,0.582,91,6.1,33.67,5.88
5068,423,2019-05-15,58.56,136.65,2019-05-23,555523,555458,65,1.032,67,0.582,39,2.61,14.43,2.52
5069,423,2019-06-15,171.19,58.56,2019-06-24,555713,555523,190,1.032,196,0.582,114,7.64,42.18,7.37
5070,423,2019-07-15,30.03,171.19,2019-07-31,555746,555713,33,1.032,34,0.582,20,1.34,7.4,1.29
5071,423,2019-08-15,163.68,30.03,2019-08-29,555927,555746,181,1.032,187,0.582,109,7.3,40.33,7.05
5072,423,2019-09-15,45.05,163.68,2019-09-30,555976,555927,49,1.032,51,0.582,30,2.01,11.1,1.94
5073,423,2019-10-15,54.06,45.05,2019-10-17,556035,555976,59,1.032,61,0.582,36,2.41,13.32,2.33
5074,423,2019-11-15,904,54.06,2019-11-24,557037,556035,1002,1.032,1034,0.582,602,40.33,222.74,38.93
5075,423,2019-12-15,800.39,904,2019-12-21,557924,557037,887,1.032,915,0.582,533,35.71,197.21,34.47
5076,423,2020-01-15,753.83,800.39,2020-01-26,558759,557924,835,1.032,862,0.582,502,33.63,185.74,32.46
5077,424,2019-02-15,473.02,520.32,2019-02-19,173152,172628,524,1.032,541,0.582,315,21.1,116.55,20.37
5078,424,2019-03-15,24.02,473.02,2019-03-30,173179,173152,27,1.032,28,0.582,16,1.07,5.92,1.03
5079,424,2019-04-15,124.64,24.02,2019-05-05,173318,173179,139,1.032,143,0.582,83,5.56,30.71,5.37
5080,424,2019-05-15,78.08,124.64,2019-05-19,173404,173318,86,1.032,89,0.582,52,3.48,19.24,3.36
5081,424,2019-06-15,18.02,78.08,2019-06-22,173423,173404,19,1.032,20,0.582,12,0.8,4.44,0.78
5082,424,2019-07-15,10.51,18.02,2019-07-29,173435,173423,12,1.032,12,0.582,7,0.47,2.59,0.45
5083,424,2019-08-15,142.65,10.51,2019-08-22,173593,173435,158,1.032,163,0.582,95,6.36,35.15,6.14
5084,424,2019-09-15,58.56,142.65,2019-09-15,173658,173593,65,1.032,67,0.582,39,2.61,14.43,2.52
5085,424,2019-10-15,91.6,58.56,2019-10-22,173759,173658,101,1.032,104,0.582,61,4.09,22.57,3.94
5086,424,2019-11-15,548.11,91.6,2019-11-29,174368,173759,609,1.032,628,0.582,365,24.46,135.05,23.6
5087,424,2019-12-15,423.47,548.11,2019-12-24,174837,174368,469,1.032,484,0.582,282,18.89,104.34,18.24
5088,424,2020-01-15,459.51,423.47,2020-01-25,175347,174837,510,1.032,526,0.582,306,20.5,113.22,19.79
5089,425,2019-02-15,591.66,650.83,2019-03-01,164816,164160,656,1.032,677,0.582,394,26.4,145.78,25.48
5090,425,2019-03-15,159.17,591.66,2019-03-20,164992,164816,176,1.032,182,0.582,106,7.1,39.22,6.85
5091,425,2019-04-15,39.04,159.17,2019-04-16,165035,164992,43,1.032,44,0.582,26,1.74,9.62,1.68
5092,425,2019-05-15,174.19,39.04,2019-05-27,165228,165035,193,1.032,199,0.582,116,7.77,42.92,7.5
5093,425,2019-06-15,9.01,174.19,2019-06-28,165239,165228,11,1.032,11,0.582,6,0.4,2.22,0.39
5094,425,2019-07-15,97.61,9.01,2019-07-21,165347,165239,108,1.032,111,0.582,65,4.36,24.05,4.2
5095,425,2019-08-15,28.53,97.61,2019-08-22,165379,165347,32,1.032,33,0.582,19,1.27,7.03,1.23
5096,425,2019-09-15,102.12,28.53,2019-09-15,165492,165379,113,1.032,117,0.582,68,4.56,25.16,4.4
5097,425,2019-10-15,31.54,102.12,2019-10-15,165527,165492,35,1.032,36,0.582,21,1.41,7.77,1.36
5098,425,2019-11-15,693.77,31.54,2019-11-18,166296,165527,769,1.032,794,0.582,462,30.95,170.94,29.88
5099,425,2019-12-15,675.75,693.77,2019-12-27,167045,166296,749,1.032,773,0.582,450,30.15,166.5,29.1
5100,425,2020-01-15,539.09,675.75,2020-01-27,167643,167045,598,1.032,617,0.582,359,24.05,132.83,23.21
5101,426,2019-02-15,84.09,92.5,2019-03-06,10433,10340,93,1.032,96,0.582,56,3.75,20.72,3.62
5102,426,2019-03-15,64.57,84.09,2019-03-24,10505,10433,72,1.032,74,0.582,43,2.88,15.91,2.78
5103,426,2019-04-15,46.55,64.57,2019-05-04,10556,10505,51,1.032,53,0.582,31,2.08,11.47,2
5104,426,2019-05-15,51.06,46.55,2019-05-27,10613,10556,57,1.032,59,0.582,34,2.28,12.58,2.2
5105,426,2019-06-15,3,51.06,2019-07-04,10617,10613,4,1.032,4,0.582,2,0.13,0.74,0.13
5106,426,2019-07-15,73.58,3,2019-08-04,10699,10617,82,1.032,85,0.582,49,3.28,18.13,3.17
5107,426,2019-08-15,88.6,73.58,2019-08-16,10797,10699,98,1.032,101,0.582,59,3.95,21.83,3.82
5108,426,2019-09-15,105.12,88.6,2019-09-24,10914,10797,117,1.032,121,0.582,70,4.69,25.9,4.53
5109,426,2019-10-15,67.58,105.12,2019-10-16,10989,10914,75,1.032,77,0.582,45,3.02,16.65,2.91
5110,426,2019-11-15,91.6,67.58,2019-11-29,11090,10989,101,1.032,104,0.582,61,4.09,22.57,3.94
5111,426,2019-12-15,213.23,91.6,2019-12-31,11326,11090,236,1.032,244,0.582,142,9.51,52.54,9.18
5112,426,2020-01-15,222.25,213.23,2020-01-31,11572,11326,246,1.032,254,0.582,148,9.92,54.76,9.57
5113,427,2019-02-15,60.07,66.08,2019-03-02,5214,5148,66,1.032,68,0.582,40,2.68,14.8,2.59
5114,427,2019-03-15,130.65,60.07,2019-03-19,5359,5214,145,1.032,150,0.582,87,5.83,32.19,5.63
5115,427,2019-04-15,93.1,130.65,2019-05-01,5463,5359,104,1.032,107,0.582,62,4.15,22.94,4.01
5116,427,2019-05-15,45.05,93.1,2019-05-25,5512,5463,49,1.032,51,0.582,30,2.01,11.1,1.94
5117,427,2019-06-15,57.07,45.05,2019-06-23,5575,5512,63,1.032,65,0.582,38,2.55,14.06,2.46
5118,427,2019-07-15,82.59,57.07,2019-07-21,5667,5575,92,1.032,95,0.582,55,3.68,20.35,3.56
5119,427,2019-08-15,144.16,82.59,2019-08-16,5827,5667,160,1.032,165,0.582,96,6.43,35.52,6.21
5120,427,2019-09-15,114.12,144.16,2019-10-03,5953,5827,126,1.032,130,0.582,76,5.09,28.12,4.91
5121,427,2019-10-15,75.08,114.12,2019-10-30,6036,5953,83,1.032,86,0.582,50,3.35,18.5,3.23
5122,427,2019-11-15,190.71,75.08,2019-11-22,6247,6036,211,1.032,218,0.582,127,8.51,46.99,8.21
5123,427,2019-12-15,160.68,190.71,2019-12-18,6425,6247,178,1.032,184,0.582,107,7.17,39.59,6.92
5124,427,2020-01-15,111.13,160.68,2020-01-24,6548,6425,123,1.032,127,0.582,74,4.96,27.38,4.79
5125,428,2019-02-15,1010.62,1111.68,2019-02-24,159376,158256,1120,1.032,1156,0.582,673,45.09,249.01,43.52
5126,428,2019-03-15,79.59,1010.62,2019-03-18,159464,159376,88,1.032,91,0.582,53,3.55,19.61,3.43
5127,428,2019-04-15,46.55,79.59,2019-04-22,159516,159464,52,1.032,54,0.582,31,2.08,11.47,2
5128,428,2019-05-15,46.55,46.55,2019-06-04,159567,159516,51,1.032,53,0.582,31,2.08,11.47,2
5129,428,2019-06-15,165.18,46.55,2019-06-16,159750,159567,183,1.032,189,0.582,110,7.37,40.7,7.11
5130,428,2019-07-15,142.65,165.18,2019-08-03,159908,159750,158,1.032,163,0.582,95,6.36,35.15,6.14
5131,428,2019-08-15,85.6,142.65,2019-08-23,160003,159908,95,1.032,98,0.582,57,3.82,21.09,3.69
5132,428,2019-09-15,136.65,85.6,2019-10-05,160154,160003,151,1.032,156,0.582,91,6.1,33.67,5.88
5133,428,2019-10-15,102.12,136.65,2019-10-24,160267,160154,113,1.032,117,0.582,68,4.56,25.16,4.4
5134,428,2019-11-15,1010.62,102.12,2019-11-16,161387,160267,1120,1.032,1156,0.582,673,45.09,249.01,43.52
5135,428,2019-12-15,1009.11,1010.62,2019-12-23,162505,161387,1118,1.032,1154,0.582,672,45.02,248.64,43.45
5136,428,2020-01-15,964.06,1009.11,2020-01-31,163574,162505,1069,1.032,1103,0.582,642,43.01,237.54,41.51
5137,429,2019-02-15,222.25,244.48,2019-03-03,122060,121814,246,1.032,254,0.582,148,9.92,54.76,9.57
5138,429,2019-03-15,114.12,222.25,2019-04-02,122186,122060,126,1.032,130,0.582,76,5.09,28.12,4.91
5139,429,2019-04-15,46.55,114.12,2019-04-25,122237,122186,51,1.032,53,0.582,31,2.08,11.47,2
5140,429,2019-05-15,12.02,46.55,2019-05-31,122250,122237,13,1.032,13,0.582,8,0.54,2.96,0.52
5141,429,2019-06-15,73.58,12.02,2019-06-16,122331,122250,81,1.032,84,0.582,49,3.28,18.13,3.17
5142,429,2019-07-15,115.63,73.58,2019-07-22,122459,122331,128,1.032,132,0.582,77,5.16,28.49,4.98
5143,429,2019-08-15,156.18,115.63,2019-08-31,122631,122459,172,1.032,178,0.582,104,6.97,38.48,6.73
5144,429,2019-09-15,67.58,156.18,2019-10-03,122706,122631,75,1.032,77,0.582,45,3.02,16.65,2.91
5145,429,2019-10-15,168.18,67.58,2019-10-27,122892,122706,186,1.032,192,0.582,112,7.5,41.44,7.24
5146,429,2019-11-15,219.24,168.18,2019-12-03,123135,122892,243,1.032,251,0.582,146,9.78,54.02,9.44
5147,429,2019-12-15,220.75,219.24,2019-12-29,123380,123135,245,1.032,253,0.582,147,9.85,54.39,9.51
5148,429,2020-01-15,243.27,220.75,2020-01-19,123650,123380,270,1.032,279,0.582,162,10.85,59.94,10.48
5149,430,2019-02-15,738.82,812.7,2019-03-01,292285,291465,820,1.032,846,0.582,492,32.96,182.04,31.82
5150,430,2019-03-15,87.1,738.82,2019-03-31,292381,292285,96,1.032,99,0.582,58,3.89,21.46,3.75
5151,430,2019-04-15,67.58,87.1,2019-04-25,292456,292381,75,1.032,77,0.582,45,3.02,16.65,2.91
5152,430,2019-05-15,162.18,67.58,2019-05-23,292635,292456,179,1.032,185,0.582,108,7.24,39.96,6.98
5153,430,2019-06-15,66.08,162.18,2019-06-27,292708,292635,73,1.032,75,0.582,44,2.95,16.28,2.85
5154,430,2019-07-15,169.69,66.08,2019-08-03,292896,292708,188,1.032,194,0.582,113,7.57,41.81,7.31
5155,430,2019-08-15,21.03,169.69,2019-08-27,292919,292896,23,1.032,24,0.582,14,0.94,5.18,0.91
5156,430,2019-09-15,144.16,21.03,2019-09-26,293079,292919,160,1.032,165,0.582,96,6.43,35.52,6.21
5157,430,2019-10-15,69.07,144.16,2019-10-21,293156,293079,77,1.032,79,0.582,46,3.08,17.02,2.97
5158,430,2019-11-15,624.69,69.07,2019-12-01,293849,293156,693,1.032,715,0.582,416,27.87,153.92,26.9
5159,430,2019-12-15,707.29,624.69,2019-12-26,294634,293849,785,1.032,810,0.582,471,31.56,174.27,30.46
5160,430,2020-01-15,726.81,707.29,2020-01-29,295440,294634,806,1.032,832,0.582,484,32.43,179.08,31.3
5161,431,2019-02-15,423.47,465.82,2019-02-16,74436,73967,469,1.032,484,0.582,282,18.89,104.34,18.24
5162,431,2019-03-15,15.02,423.47,2019-03-20,74453,74436,17,1.032,18,0.582,10,0.67,3.7,0.65
5163,431,2019-04-15,73.58,15.02,2019-05-02,74535,74453,82,1.032,85,0.582,49,3.28,18.13,3.17
5164,431,2019-05-15,163.68,73.58,2019-05-18,74717,74535,182,1.032,188,0.582,109,7.3,40.33,7.05
5165,431,2019-06-15,63.07,163.68,2019-06-18,74787,74717,70,1.032,72,0.582,42,2.81,15.54,2.72
5166,431,2019-07-15,172.69,63.07,2019-08-02,74978,74787,191,1.032,197,0.582,115,7.7,42.55,7.44
5167,431,2019-08-15,166.69,172.69,2019-08-16,75163,74978,185,1.032,191,0.582,111,7.44,41.07,7.18
5168,431,2019-09-15,127.65,166.69,2019-10-01,75304,75163,141,1.032,146,0.582,85,5.7,31.45,5.5
5169,431,2019-10-15,114.12,127.65,2019-11-01,75431,75304,127,1.032,131,0.582,76,5.09,28.12,4.91
5170,431,2019-11-15,418.96,114.12,2019-11-27,75896,75431,465,1.032,480,0.582,279,18.69,103.23,18.04
5171,431,2019-12-15,387.43,418.96,2019-12-29,76325,75896,429,1.032,443,0.582,258,17.29,95.46,16.68
5172,431,2020-01-15,409.95,387.43,2020-01-25,76779,76325,454,1.032,469,0.582,273,18.29,101.01,17.65
5173,432,2019-02-15,528.58,581.44,2019-03-01,423717,423132,585,1.032,604,0.582,352,23.58,130.24,22.76
5174,432,2019-03-15,84.09,528.58,2019-03-22,423811,423717,94,1.032,97,0.582,56,3.75,20.72,3.62
5175,432,2019-04-15,10.51,84.09,2019-05-04,423823,423811,12,1.032,12,0.582,7,0.47,2.59,0.45
5176,432,2019-05-15,13.51,10.51,2019-05-26,423838,423823,15,1.032,15,0.582,9,0.6,3.33,0.58
5177,432,2019-06-15,147.17,13.51,2019-06-24,424001,423838,163,1.032,168,0.582,98,6.57,36.26,6.34
5178,432,2019-07-15,115.63,147.17,2019-07-29,424130,424001,129,1.032,133,0.582,77,5.16,28.49,4.98
5179,432,2019-08-15,1.5,115.63,2019-09-02,424131,424130,1,1.032,1,0.582,1,0.07,0.37,0.06
5180,432,2019-09-15,118.63,1.5,2019-09-24,424262,424131,131,1.032,135,0.582,79,5.29,29.23,5.11
5181,432,2019-10-15,169.69,118.63,2019-10-21,424451,424262,189,1.032,195,0.582,113,7.57,41.81,7.31
5182,432,2019-11-15,418.96,169.69,2019-11-29,424915,424451,464,1.032,479,0.582,279,18.69,103.23,18.04
5183,432,2019-12-15,548.11,418.96,2020-01-01,425523,424915,608,1.032,627,0.582,365,24.46,135.05,23.6
5184,432,2020-01-15,533.09,548.11,2020-01-28,426114,425523,591,1.032,610,0.582,355,23.78,131.35,22.96
5185,433,2019-02-15,696.77,766.45,2019-02-26,332562,331789,773,1.032,798,0.582,464,31.09,171.68,30
5186,433,2019-03-15,109.62,696.77,2019-03-19,332683,332562,121,1.032,125,0.582,73,4.89,27.01,4.72
5187,433,2019-04-15,45.05,109.62,2019-04-21,332733,332683,50,1.032,52,0.582,30,2.01,11.1,1.94
5188,433,2019-05-15,160.68,45.05,2019-05-20,332911,332733,178,1.032,184,0.582,107,7.17,39.59,6.92
5189,433,2019-06-15,121.64,160.68,2019-06-25,333046,332911,135,1.032,139,0.582,81,5.43,29.97,5.24
5190,433,2019-07-15,133.65,121.64,2019-07-15,333194,333046,148,1.032,153,0.582,89,5.96,32.93,5.76
5191,433,2019-08-15,96.11,133.65,2019-08-31,333301,333194,107,1.032,110,0.582,64,4.29,23.68,4.14
5192,433,2019-09-15,12.02,96.11,2019-09-26,333315,333301,14,1.032,14,0.582,8,0.54,2.96,0.52
5193,433,2019-10-15,15.02,12.02,2019-10-20,333331,333315,16,1.032,17,0.582,10,0.67,3.7,0.65
5194,433,2019-11-15,671.25,15.02,2019-11-23,334075,333331,744,1.032,768,0.582,447,29.95,165.39,28.91
5195,433,2019-12-15,750.83,671.25,2019-12-20,334907,334075,832,1.032,859,0.582,500,33.5,185,32.33
5196,433,2020-01-15,785.37,750.83,2020-01-23,335778,334907,871,1.032,899,0.582,523,35.04,193.51,33.82
5197,434,2019-02-15,531.59,584.75,2019-02-16,133513,132924,589,1.032,608,0.582,354,23.72,130.98,22.89
5198,434,2019-03-15,117.13,531.59,2019-04-03,133643,133513,130,1.032,134,0.582,78,5.23,28.86,5.04
5199,434,2019-04-15,24.02,117.13,2019-04-25,133669,133643,26,1.032,27,0.582,16,1.07,5.92,1.03
5200,434,2019-05-15,112.63,24.02,2019-05-17,133794,133669,125,1.032,129,0.582,75,5.03,27.75,4.85
5201,434,2019-06-15,72.08,112.63,2019-06-30,133874,133794,80,1.032,83,0.582,48,3.22,17.76,3.1
5202,434,2019-07-15,106.62,72.08,2019-08-02,133992,133874,118,1.032,122,0.582,71,4.76,26.27,4.59
5203,434,2019-08-15,174.19,106.62,2019-09-02,134185,133992,193,1.032,199,0.582,116,7.77,42.92,7.5
5204,434,2019-09-15,69.07,174.19,2019-09-21,134262,134185,77,1.032,79,0.582,46,3.08,17.02,2.97
5205,434,2019-10-15,76.59,69.07,2019-11-01,134346,134262,84,1.032,87,0.582,51,3.42,18.87,3.3
5206,434,2019-11-15,470.02,76.59,2019-11-21,134866,134346,520,1.032,537,0.582,313,20.97,115.81,20.24
5207,434,2019-12-15,467.02,470.02,2019-12-22,135384,134866,518,1.032,535,0.582,311,20.84,115.07,20.11
5208,434,2020-01-15,488.05,467.02,2020-01-25,135926,135384,542,1.032,559,0.582,325,21.78,120.25,21.02
5209,435,2019-02-15,738.82,812.7,2019-02-16,98569,97750,819,1.032,845,0.582,492,32.96,182.04,31.82
5210,435,2019-03-15,136.65,738.82,2019-03-16,98721,98569,152,1.032,157,0.582,91,6.1,33.67,5.88
5211,435,2019-04-15,88.6,136.65,2019-04-20,98819,98721,98,1.032,101,0.582,59,3.95,21.83,3.82
5212,435,2019-05-15,174.19,88.6,2019-05-27,99013,98819,194,1.032,200,0.582,116,7.77,42.92,7.5
5213,435,2019-06-15,142.65,174.19,2019-06-20,99171,99013,158,1.032,163,0.582,95,6.36,35.15,6.14
5214,435,2019-07-15,49.55,142.65,2019-08-03,99225,99171,54,1.032,56,0.582,33,2.21,12.21,2.13
5215,435,2019-08-15,144.16,49.55,2019-08-22,99385,99225,160,1.032,165,0.582,96,6.43,35.52,6.21
